Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7011","November","6125","Value","","112.51651","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7012","December","6125","Value","","112.988696","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7001","January","6125","Value","","113.473318","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7002","February","6125","Value","","113.666081","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7003","March","6125","Value","","113.740128","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7004","April","6125","Value","","114.040391","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7005","May","6125","Value","","114.178844","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7006","June","6125","Value","","114.270866","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7007","July","6125","Value","","114.403003","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7008","August","6125","Value","","114.597516","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7009","September","6125","Value","","114.847518","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7010","October","6125","Value","","115.240477","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7011","November","6125","Value","","115.774925","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7012","December","6125","Value","","116.1184","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230142","Food price inflation, median","7001","January","6121","Value","%","7.836653","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230142","Food price inflation, median","7002","February","6121","Value","%","8.586348","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230142","Food price inflation, median","7003","March","6121","Value","%","7.039614","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230142","Food price inflation, median","7004","April","6121","Value","%","5.130626","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230142","Food price inflation, median","7005","May","6121","Value","%","3.857738","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230142","Food price inflation, median","7006","June","6121","Value","%","2.80243","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230142","Food price inflation, median","7007","July","6121","Value","%","4.075864","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230142","Food price inflation, median","7008","August","6121","Value","%","5.775321","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230142","Food price inflation, median","7009","September","6121","Value","%","5.76142","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230142","Food price inflation, median","7010","October","6121","Value","%","5.609103","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230142","Food price inflation, median","7011","November","6121","Value","%","5.83654","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230142","Food price inflation, median","7012","December","6121","Value","%","4.382957","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230142","Food price inflation, median","7001","January","6121","Value","%","3.61976","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230142","Food price inflation, median","7002","February","6121","Value","%","3.9003","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230142","Food price inflation, median","7003","March","6121","Value","%","4.107145","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230142","Food price inflation, median","7004","April","6121","Value","%","5.714611","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230142","Food price inflation, median","7005","May","6121","Value","%","8.32693","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230142","Food price inflation, median","7006","June","6121","Value","%","9.491442","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230142","Food price inflation, median","7007","July","6121","Value","%","9.982452","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230142","Food price inflation, median","7008","August","6121","Value","%","8.514847","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230142","Food price inflation, median","7009","September","6121","Value","%","7.769163","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230142","Food price inflation, median","7010","October","6121","Value","%","8.071084","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230142","Food price inflation, median","7011","November","6121","Value","%","7.928258","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230142","Food price inflation, median","7012","December","6121","Value","%","9.499133","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230142","Food price inflation, median","7001","January","6121","Value","%","9.990377","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230142","Food price inflation, median","7002","February","6121","Value","%","9.099071","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230142","Food price inflation, median","7003","March","6121","Value","%","8.314856","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230142","Food price inflation, median","7004","April","6121","Value","%","7.01004","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230142","Food price inflation, median","7005","May","6121","Value","%","4.734525","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230142","Food price inflation, median","7006","June","6121","Value","%","3.841104","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230142","Food price inflation, median","7007","July","6121","Value","%","2.713059","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230142","Food price inflation, median","7008","August","6121","Value","%","2.759277","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230142","Food price inflation, median","7009","September","6121","Value","%","2.369668","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230142","Food price inflation, median","7010","October","6121","Value","%","2.060092","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230142","Food price inflation, median","7011","November","6121","Value","%","2.921043","E","Estimated value",""
